,shop_no,ord_dt,size,ci_seq,mem_no,dvc_id,rgn1_cd,rgn2_cd,rgn3_cd,item_quantity,cpn_use_cnt,ord_price,review_yn,rating,image_review_yn
554,2CA74F8A62AE46264646DA39C8E37C08,2020-09-15,1,1,1,1,1,1,1,1.0,0.0,16000.0,0.0,0.0,0.0
555,2CB047721029B6E173F1210AE48D2A42,2020-08-20,1,1,1,1,1,1,1,2.0,0.0,15000.0,1.0,5.0,1.0
556,2CB796D4B0D4FF0EA87FA8290DA036FB,2020-08-30,2,1,1,1,1,1,1,1.0,0.0,20000.0,0.0,0.0,0.0
557,2CB796D4B0D4FF0EA87FA8290DA036FB,2020-09-05,1,1,1,1,1,1,1,1.0,0.0,20000.0,0.0,0.0,0.0
558,2CB796D4B0D4FF0EA87FA8290DA036FB,2020-09-15,1,1,1,1,1,1,1,2.0,0.0,22000.0,0.0,0.0,0.0
559,2D053A9CFB49C5CB24054A0DC47725A2,2020-08-25,1,1,1,1,1,1,1,2.0,0.0,10000.0,0.0,0.0,0.0
560,2D140016A392F43BA540E170FCD44DF4,2020-08-30,1,1,1,1,1,1,1,2.0,0.0,14000.0,0.0,0.0,0.0
561,2D422315013D2EF6C65B935B72375A55,2020-08-28,1,1,1,1,1,1,1,1.0,0.0,17000.0,0.0,0.0,0.0
562,2D54F5EB7860EF99C92689F5FB075271,2020-09-02,1,1,1,1,1,1,1,2.0,1.0,9700.0,0.0,0.0,0.0
563,2D78B41DB6948E682D217D8D35704B9A,2020-08-25,1,1,1,1,1,1,1,2.0,1.0,21000.0,0.0,0.0,0.0
564,2D78B41DB6948E682D217D8D35704B9A,2020-08-31,1,1,1,1,1,1,1,6.0,1.0,44100.0,0.0,0.0,0.0
565,2DA1B1AB30D68D882030DD5AB0488AB9,2020-09-05,1,1,1,1,1,1,1,1.0,0.0,15000.0,0.0,0.0,0.0
566,2DB7385817B027A2A25FA9F3169C68F7,2020-09-11,1,1,1,1,1,1,1,3.0,0.0,15600.0,0.0,0.0,0.0
567,2DBE9777DA18DEB63A6250C780C1FBFA,2020-08-27,1,1,1,1,1,1,1,2.0,0.0,19000.0,0.0,0.0,0.0
568,2DC340B9949CD4D87BCB0B1CD481F3F0,2020-08-23,1,1,1,1,1,1,1,1.0,0.0,15000.0,1.0,5.0,1.0
569,2DCEF0C563880E0398D6FD9A1C678053,2020-08-25,1,1,1,1,1,1,1,1.0,1.0,21400.0,0.0,0.0,0.0
570,2E128C6B85B9DDE025F64B07C0724A0D,2020-08-20,1,1,1,1,1,1,1,1.0,0.0,18500.0,0.0,0.0,0.0
571,2E174BEDD777DA5638772323DE35FC13,2020-08-26,1,1,1,1,1,1,1,2.0,0.0,22500.0,1.0,5.0,1.0
572,2E27CDB30DE06128F4B51F39F1211AE7,2020-09-02,1,1,1,1,1,1,1,1.0,1.0,12000.0,0.0,0.0,0.0
573,2E49762249116E4A6273200EB4B585F2,2020-08-26,1,1,1,1,1,1,1,6.0,0.0,56000.0,0.0,0.0,0.0
574,2E49762249116E4A6273200EB4B585F2,2020-09-06,1,1,1,1,1,1,1,1.0,0.0,9000.0,0.0,0.0,0.0
575,2E6FB5B632B82A25F3AB073662328B3A,2020-09-05,1,1,1,1,1,1,1,3.0,0.0,14000.0,0.0,0.0,0.0
576,2E6FB5B632B82A25F3AB073662328B3A,2020-09-09,1,1,1,1,1,1,1,3.0,0.0,20000.0,0.0,0.0,0.0
577,2E8FB149CDAB079E37A6B40721630E03,2020-08-23,1,1,1,1,1,1,1,1.0,0.0,10000.0,0.0,0.0,0.0
578,2E8FB149CDAB079E37A6B40721630E03,2020-09-11,1,1,1,1,1,1,1,2.0,0.0,15500.0,0.0,0.0,0.0
579,2EE082657D9DCF71E5FF490D2263186D,2020-08-31,1,1,1,1,1,1,1,1.0,0.0,19000.0,1.0,5.0,0.0
580,2F9F81809EED67DCF09B835DFA5D3036,2020-08-28,1,1,1,1,1,1,1,1.0,1.0,24000.0,1.0,5.0,1.0
581,2FA9806E759C058CB3E21B7A0002BBA7,2020-09-04,1,1,1,1,1,1,1,1.0,0.0,21000.0,1.0,5.0,1.0
582,2FA9806E759C058CB3E21B7A0002BBA7,2020-09-13,1,1,1,1,1,1,1,1.0,0.0,23000.0,0.0,0.0,0.0
583,301F724F15C1C517BE81DE9AB8265E0E,2020-08-18,1,1,1,1,1,1,1,1.0,1.0,18900.0,0.0,0.0,0.0
584,3028DB4ADCA1DB0918AABBC86632A70D,2020-09-04,1,1,1,1,1,1,1,3.0,0.0,11400.0,0.0,0.0,0.0
585,3028DB4ADCA1DB0918AABBC86632A70D,2020-09-06,1,1,1,1,1,1,1,3.0,0.0,10500.0,0.0,0.0,0.0
586,303EF060333614E09CBE4F708D85B2B8,2020-09-12,1,1,1,1,1,1,1,7.0,0.0,71000.0,0.0,0.0,0.0
587,30489A07D847ABA25B7ABC59C19AD888,2020-09-03,1,1,1,1,1,1,1,1.0,0.0,35000.0,0.0,0.0,0.0
588,309A8991CBA2ECE2CE741CE8FD1854C7,2020-08-20,1,1,1,1,1,1,1,4.0,0.0,23000.0,0.0,0.0,0.0
589,30A6E03B054A03175D72E02B96BEA735,2020-09-13,1,1,1,1,1,1,1,2.0,0.0,30000.0,0.0,0.0,0.0
590,30A6EC55A1E23D0CA7925D2E0EADE10B,2020-08-16,1,1,1,1,1,1,1,2.0,0.0,14000.0,0.0,0.0,0.0
591,31305F53709CFB76EE1E76DED65098A5,2020-08-18,1,1,1,1,1,1,1,4.0,0.0,14200.0,0.0,0.0,0.0
592,31305F53709CFB76EE1E76DED65098A5,2020-09-13,1,1,1,1,1,1,1,4.0,0.0,15600.0,0.0,0.0,0.0
593,31899AA3E597B1B8588889EC4D328FC3,2020-08-23,1,1,1,1,1,1,1,2.0,0.0,20000.0,0.0,0.0,0.0
594,31899AA3E597B1B8588889EC4D328FC3,2020-09-05,1,1,1,1,1,1,1,2.0,0.0,23000.0,0.0,0.0,0.0
595,318DFBF4F834406E0D27027186721120,2020-09-15,1,1,1,1,1,1,1,1.0,0.0,17000.0,0.0,0.0,0.0
596,3195D7D4C5AEA2474A86A36409057B6D,2020-08-27,1,1,1,1,1,1,1,7.0,0.0,19000.0,1.0,5.0,1.0
597,31B0585F3FB7BAB04EC8D487F0169485,2020-08-21,1,1,1,1,1,1,1,2.0,0.0,18000.0,1.0,5.0,1.0
598,31DFBC7708E7AA8F978A54837C1EE71B,2020-09-04,1,1,1,1,1,1,1,4.0,0.0,41000.0,0.0,0.0,0.0
599,31E7C786C7E833A4396FDFF64767FFF5,2020-08-30,1,1,1,1,1,1,1,3.0,0.0,16000.0,0.0,0.0,0.0
600,31E7C786C7E833A4396FDFF64767FFF5,2020-09-09,1,1,1,1,1,1,1,4.0,0.0,23500.0,0.0,0.0,0.0
601,32048442D899EFFE877A6367145335DB,2020-09-09,1,1,1,1,1,1,1,6.0,0.0,95000.0,0.0,0.0,0.0
602,322A2F1FEED846AF75AC3D97E19463D7,2020-08-18,1,1,1,1,1,1,1,1.0,0.0,19900.0,1.0,5.0,0.0
603,32545BC2DC023B5C21AA94360DE2B27D,2020-08-20,1,1,1,1,1,1,1,2.0,0.0,10000.0,1.0,5.0,1.0
604,327341CBDCD957390EB5C084859ECDAD,2020-08-16,1,1,1,1,1,1,1,1.0,0.0,18900.0,0.0,0.0,0.0
605,327341CBDCD957390EB5C084859ECDAD,2020-08-23,1,1,1,1,1,1,1,2.0,0.0,24500.0,0.0,0.0,0.0
606,327341CBDCD957390EB5C084859ECDAD,2020-08-26,1,1,1,1,1,1,1,1.0,0.0,19900.0,0.0,0.0,0.0
607,327341CBDCD957390EB5C084859ECDAD,2020-08-29,1,1,1,1,1,1,1,1.0,0.0,20500.0,0.0,0.0,0.0
608,327341CBDCD957390EB5C084859ECDAD,2020-09-08,1,1,1,1,1,1,1,1.0,0.0,19900.0,0.0,0.0,0.0
609,3289BF13E99A99EC7EA3C160EDDE0D9E,2020-08-29,1,1,1,1,1,1,1,1.0,0.0,16000.0,0.0,0.0,0.0
610,32B08F50B512BC252663AB1891832BA4,2020-08-17,1,1,1,1,1,1,1,4.0,0.0,13200.0,0.0,0.0,0.0
611,32D99CF8CF899D61F92044FBFEA3C5AD,2020-08-25,1,1,1,1,1,1,1,1.0,0.0,21000.0,0.0,0.0,0.0
612,32EB3474B1E9DB21784AD4B9479E0567,2020-08-22,1,1,1,1,1,1,1,1.0,0.0,15900.0,0.0,0.0,0.0
613,32EC74457347B4EFC623AB7A30488F5E,2020-09-12,1,1,1,1,1,1,1,2.0,0.0,22800.0,0.0,0.0,0.0
614,332DC4695859CEF2FB0F8D89B309667C,2020-08-22,1,1,1,1,1,1,1,1.0,0.0,20500.0,0.0,0.0,0.0
615,3334A2BE781C8B29FE3F70B1CB245D44,2020-09-08,1,1,1,1,1,1,1,2.0,0.0,8000.0,0.0,0.0,0.0
616,336360DF0C7EB996F03D83796A5E9544,2020-09-02,1,1,1,1,1,1,1,1.0,0.0,12000.0,0.0,0.0,0.0
617,3367B9D63CA0A1B2090A49484D8E0396,2020-09-07,1,1,1,1,1,1,1,4.0,0.0,17500.0,1.0,5.0,1.0
618,338665DC2DA26401684B29A022CD95EA,2020-09-07,1,1,1,1,1,1,1,1.0,0.0,44000.0,0.0,0.0,0.0
619,33FC4300249F83B7E58E7F9DA4D4A970,2020-09-07,1,1,1,1,1,1,1,1.0,0.0,19000.0,0.0,0.0,0.0
620,342ED284D87A3526EB4137F51299A28E,2020-09-12,1,1,1,1,1,1,1,2.0,0.0,16200.0,0.0,0.0,0.0
621,34782EB202F247FF03CBFA384F3D994C,2020-08-26,1,1,1,1,1,1,1,1.0,0.0,17000.0,0.0,0.0,0.0
622,34977BDCD93323CEA06E869D23EFD9B3,2020-08-19,1,1,1,1,1,1,1,1.0,0.0,25400.0,0.0,0.0,0.0
623,34977BDCD93323CEA06E869D23EFD9B3,2020-09-13,1,1,1,1,1,1,1,1.0,0.0,27900.0,0.0,0.0,0.0
624,349AB03DC51B982F91B5063D8800C5F3,2020-09-09,1,1,1,1,1,1,1,2.0,0.0,12000.0,1.0,5.0,0.0
625,349F1D6F8C569DCC00DA946CA848AE72,2020-08-16,1,1,1,1,1,1,1,1.0,0.0,24000.0,0.0,0.0,0.0
626,34C52898035A41773AA8633AFD1CBFE2,2020-08-16,1,1,1,1,1,1,1,2.0,0.0,21200.0,0.0,0.0,0.0
627,34C52898035A41773AA8633AFD1CBFE2,2020-09-09,1,1,1,1,1,1,1,3.0,0.0,16000.0,0.0,0.0,0.0
628,34E54046CD139434D2FCD62B6836F408,2020-08-29,1,1,1,1,1,1,1,1.0,0.0,16000.0,0.0,0.0,0.0
629,34FDDCB96FB03B09466C0F5F5967BC74,2020-08-27,1,1,1,1,1,1,1,1.0,1.0,10900.0,0.0,0.0,0.0
630,34FDDCB96FB03B09466C0F5F5967BC74,2020-08-28,2,2,2,2,1,1,2,2.0,0.5,10650.0,0.0,0.0,0.0
631,34FDDCB96FB03B09466C0F5F5967BC74,2020-09-04,1,1,1,1,1,1,1,1.0,1.0,12000.0,0.0,0.0,0.0
632,34FDDCB96FB03B09466C0F5F5967BC74,2020-09-07,1,1,1,1,1,1,1,2.0,1.0,12900.0,0.0,0.0,0.0
633,34FDDCB96FB03B09466C0F5F5967BC74,2020-09-09,1,1,1,1,1,1,1,1.0,0.0,11900.0,0.0,0.0,0.0
634,35049D0AC28498080EBD5089855F6425,2020-08-26,1,1,1,1,1,1,1,1.0,0.0,20000.0,0.0,0.0,0.0
635,35049D0AC28498080EBD5089855F6425,2020-09-02,1,1,1,1,1,1,1,1.0,0.0,8500.0,0.0,0.0,0.0
636,3537EC2BF622413F41C6A2462212E2BC,2020-08-20,1,1,1,1,1,1,1,1.0,0.0,18800.0,0.0,0.0,0.0
637,3537EC2BF622413F41C6A2462212E2BC,2020-08-22,1,1,1,1,1,1,1,1.0,0.0,24400.0,1.0,5.0,1.0
638,354550AF15E25E7DC3BE87B89078388F,2020-08-28,1,1,1,1,1,1,1,1.0,0.0,17000.0,0.0,0.0,0.0
639,3567FF7FA6C53FAFBC51F3ACF7389A27,2020-09-07,1,1,1,1,1,1,1,5.0,0.0,22500.0,0.0,0.0,0.0
640,356EF27FECB7F7E48927EBFC541A1E43,2020-09-12,1,1,1,1,1,1,1,1.0,0.0,23000.0,0.0,0.0,0.0
641,359493CDDE80DD022F61AE581459455B,2020-08-16,1,1,1,1,1,1,1,2.0,0.0,16200.0,0.0,0.0,0.0
642,35E5485F6BC339572EF8046CAF13BC8E,2020-08-18,1,1,1,1,1,1,1,2.0,0.0,22600.0,0.0,0.0,0.0
643,35E5485F6BC339572EF8046CAF13BC8E,2020-08-23,2,2,2,2,1,1,2,2.5,0.0,14700.0,0.0,0.0,0.0
644,35E5485F6BC339572EF8046CAF13BC8E,2020-08-29,1,1,1,1,1,1,1,3.0,0.0,14700.0,0.0,0.0,0.0
645,35E5485F6BC339572EF8046CAF13BC8E,2020-09-08,1,1,1,1,1,1,1,4.0,0.0,15600.0,0.0,0.0,0.0
646,35E5485F6BC339572EF8046CAF13BC8E,2020-09-12,1,1,1,1,1,1,1,4.0,0.0,24400.0,0.0,0.0,0.0
647,35E5485F6BC339572EF8046CAF13BC8E,2020-09-14,2,2,2,2,1,1,2,3.0,0.0,18700.0,0.0,0.0,0.0
648,35FF3ED89910CA39C423D2D960D36344,2020-08-21,1,1,1,1,1,1,1,2.0,0.0,38500.0,0.0,0.0,0.0
649,362D8512E917910ACE1DBE76F2513511,2020-08-29,2,2,2,2,1,1,2,1.5,0.0,16850.0,0.0,0.0,0.0
650,369021E761223EB45AB9891E04C663DA,2020-08-16,1,1,1,1,1,1,1,1.0,1.0,29400.0,0.0,0.0,0.0
651,369021E761223EB45AB9891E04C663DA,2020-09-13,1,1,1,1,1,1,1,1.0,0.0,18000.0,0.0,0.0,0.0
652,36A830E4F792483F0DC3F2212DB5840F,2020-08-20,1,1,1,1,1,1,1,1.0,0.0,19000.0,0.0,0.0,0.0
653,36CDAB2EDFCB6081E2F9040D45299D4D,2020-08-16,1,1,1,1,1,1,1,2.0,0.0,45000.0,0.0,0.0,0.0
654,36CDAB2EDFCB6081E2F9040D45299D4D,2020-09-05,1,1,1,1,1,1,1,4.0,0.0,30500.0,0.0,0.0,0.0
655,3727EAE40FB6E71D06D585678748252F,2020-08-20,1,1,1,1,1,1,1,1.0,0.0,16000.0,0.0,0.0,0.0
656,3727EAE40FB6E71D06D585678748252F,2020-08-21,1,1,1,1,1,1,1,5.0,0.0,24000.0,0.0,0.0,0.0
657,3727EAE40FB6E71D06D585678748252F,2020-09-05,1,1,1,1,1,1,1,1.0,0.0,14000.0,0.0,0.0,0.0
658,3730A48A22522B9E13C8438085E5AF48,2020-08-21,1,1,1,1,1,1,1,3.0,0.0,44000.0,0.0,0.0,0.0
659,373259477AAA38623CD9D09543CB8558,2020-09-12,1,1,1,1,1,1,1,4.0,0.0,16500.0,0.0,0.0,0.0
660,373D084AE38A514BE10844F3801882FE,2020-08-26,1,1,1,1,1,1,1,3.0,0.0,14000.0,0.0,0.0,0.0
661,373D084AE38A514BE10844F3801882FE,2020-09-08,1,1,1,1,1,1,1,2.0,0.0,14800.0,0.0,0.0,0.0
662,376ABD469FF77762CAD613E1BA0D3B89,2020-08-23,1,1,1,1,1,1,1,1.0,0.0,12900.0,0.0,0.0,0.0
663,376ABD469FF77762CAD613E1BA0D3B89,2020-09-04,1,1,1,1,1,1,1,1.0,0.0,6900.0,1.0,5.0,1.0
664,37A310122FF50A875802C9D9D55D9F7E,2020-09-09,1,1,1,1,1,1,1,7.0,0.0,25100.0,0.0,0.0,0.0
665,37A518ADEEB74A7FFC912C32DA9AA6C1,2020-08-25,1,1,1,1,1,1,1,1.0,0.0,20000.0,0.0,0.0,0.0
666,37DCCB883893CB6FDF6B56E9F7E4ABF0,2020-09-05,1,1,1,1,1,1,1,1.0,1.0,29800.0,0.0,0.0,0.0
667,37DCCB883893CB6FDF6B56E9F7E4ABF0,2020-09-09,1,1,1,1,1,1,1,1.0,1.0,24800.0,1.0,5.0,0.0
668,37F3F37CEFB09389D5A05AB3F69532F5,2020-08-18,1,1,1,1,1,1,1,2.0,1.0,17000.0,0.0,0.0,0.0
669,3812820C48E0D080CF8D0F8FB98F990C,2020-09-13,1,1,1,1,1,1,1,1.0,0.0,19500.0,0.0,0.0,0.0
670,383ACDE5B3A6C3BED277C1221D1DD0AA,2020-08-23,1,1,1,1,1,1,1,1.0,0.0,16000.0,0.0,0.0,0.0
671,383ACDE5B3A6C3BED277C1221D1DD0AA,2020-08-27,1,1,1,1,1,1,1,1.0,0.0,18000.0,0.0,0.0,0.0
672,383ACDE5B3A6C3BED277C1221D1DD0AA,2020-08-31,1,1,1,1,1,1,1,1.0,0.0,16000.0,0.0,0.0,0.0
673,385E3C5013BFFA445F8B37C0D25B6141,2020-08-24,1,1,1,1,1,1,1,4.0,0.0,13200.0,0.0,0.0,0.0
674,388E4814CCF22560108477C0AF7EF72A,2020-09-07,1,1,1,1,1,1,1,6.0,0.0,47000.0,0.0,0.0,0.0
675,3891B9D167A5F03E0459E2DBCC52AB44,2020-09-06,1,1,1,1,1,1,1,3.0,0.0,17500.0,0.0,0.0,0.0
676,38B3398A0053EA254EAFD55E22D75460,2020-08-18,1,1,1,1,1,1,1,6.0,0.0,31500.0,0.0,0.0,0.0
677,38C5909398C32E95DD3E3297D18F2164,2020-08-30,1,1,1,1,1,1,1,3.0,0.0,24500.0,1.0,5.0,1.0
678,38CD77DD7D7EB4C8C5294A7885D0EDF8,2020-08-28,2,2,2,2,1,1,1,1.5,0.0,18000.0,0.0,0.0,0.0
679,38CD77DD7D7EB4C8C5294A7885D0EDF8,2020-08-29,1,1,1,1,1,1,1,1.0,0.0,17000.0,0.0,0.0,0.0
680,38CD77DD7D7EB4C8C5294A7885D0EDF8,2020-09-13,1,1,1,1,1,1,1,1.0,0.0,18000.0,0.0,0.0,0.0
681,38F47946EC43B24BD889EF1542EC1185,2020-08-17,1,1,1,1,1,1,1,1.0,0.0,11000.0,0.0,0.0,0.0
682,392274BABCAEB744079F7B8546F2DE00,2020-08-20,1,1,1,1,1,1,1,3.0,0.0,21000.0,0.0,0.0,0.0
683,3930B05A74BB66C1B443378A0C5CF8FB,2020-09-03,1,1,1,1,1,1,1,10.0,0.0,40500.0,0.0,0.0,0.0
684,3930B05A74BB66C1B443378A0C5CF8FB,2020-09-07,1,1,1,1,1,1,1,4.0,1.0,12500.0,0.0,0.0,0.0
685,3930B05A74BB66C1B443378A0C5CF8FB,2020-09-10,1,1,1,1,1,1,1,2.0,0.0,11000.0,0.0,0.0,0.0
686,393F05C3BF9757E50072618B22E2E010,2020-09-08,1,1,1,1,1,1,1,2.0,0.0,10500.0,1.0,5.0,1.0
687,396235497D488D681AEE74797491E31E,2020-08-16,1,1,1,1,1,1,1,1.0,0.0,15000.0,0.0,0.0,0.0
688,398D520D05647B9F4B53213A9A20D350,2020-08-23,1,1,1,1,1,1,1,1.0,1.0,18000.0,0.0,0.0,0.0
689,3A29BD6101032773FD18DA237810993A,2020-08-20,1,1,1,1,1,1,1,1.0,0.0,23000.0,0.0,0.0,0.0
690,3A29BD6101032773FD18DA237810993A,2020-09-05,1,1,1,1,1,1,1,1.0,0.0,17000.0,0.0,0.0,0.0
691,3AA2937C93A312B7132EDD6E40A6A705,2020-09-02,1,1,1,1,1,1,1,3.0,1.0,19600.0,0.0,0.0,0.0
692,3AA2937C93A312B7132EDD6E40A6A705,2020-09-12,1,1,1,1,1,1,1,1.0,0.0,20900.0,0.0,0.0,0.0
693,3AAA2A41E2BAED0D7A20521A652EEA3E,2020-08-21,1,1,1,1,1,1,1,1.0,0.0,27500.0,0.0,0.0,0.0
694,3AB8DC6D7EEA3DF4531D36FB44673928,2020-08-21,1,1,1,1,1,1,1,2.0,0.0,19400.0,0.0,0.0,0.0
695,3ABC3CF5CC11439B5CC749BA71A64208,2020-09-06,1,1,1,1,1,1,1,3.0,0.0,12000.0,0.0,0.0,0.0
696,3AC4E97D05B5EBDB9B05D50EEA4E8E18,2020-08-16,1,1,1,1,1,1,1,4.0,0.0,37400.0,0.0,0.0,0.0
697,3AD6C570BD27EFB3BAD787E570ADF13E,2020-08-18,1,1,1,1,1,1,1,7.0,0.0,15500.0,0.0,0.0,0.0
698,3B068A25CCA22AB8D7207723111F39C7,2020-08-27,1,1,1,1,1,1,1,1.0,0.0,19000.0,0.0,0.0,0.0
699,3B4FEACC86D4971A21863861C24627C5,2020-08-30,1,1,1,1,1,1,1,1.0,0.0,18000.0,0.0,0.0,0.0
700,3B560877BBE2F6BBA1294E3FF732521C,2020-09-05,1,1,1,1,1,1,1,1.0,1.0,31000.0,0.0,0.0,0.0
701,3B560877BBE2F6BBA1294E3FF732521C,2020-09-06,1,1,1,1,1,1,1,1.0,1.0,30000.0,0.0,0.0,0.0
702,3B6AE19AEDF2C2B962BEE9A2900256C8,2020-09-04,1,1,1,1,1,1,1,3.0,0.0,14000.0,1.0,5.0,1.0
703,3B87368A81FDC8FA1122AC2369CE6A06,2020-09-08,1,1,1,1,1,1,1,5.0,0.0,25400.0,0.0,0.0,0.0
704,3BA1C8109ECC7BF4208CD9589780A30D,2020-08-23,1,1,1,1,1,1,1,3.0,0.0,18000.0,0.0,0.0,0.0
705,3BA1C8109ECC7BF4208CD9589780A30D,2020-09-09,1,1,1,1,1,1,1,3.0,0.0,19000.0,0.0,0.0,0.0
706,3BBDA7E9B89C510BC86E0CDAEB9F9C47,2020-08-19,1,1,1,1,1,1,1,2.0,0.0,18000.0,0.0,0.0,0.0
707,3BDA94C6F217A8A54E220D7379149C4F,2020-08-18,1,1,1,1,1,1,1,3.0,1.0,17000.0,0.0,0.0,0.0
708,3BDA94C6F217A8A54E220D7379149C4F,2020-08-21,1,1,1,1,1,1,1,3.0,0.0,18500.0,0.0,0.0,0.0
709,3BEB0E58CE8D8B778C0E6FCADAA90457,2020-08-17,1,1,1,1,1,1,1,1.0,1.0,20000.0,0.0,0.0,0.0
710,3BEB0E58CE8D8B778C0E6FCADAA90457,2020-08-21,1,1,1,1,1,1,1,1.0,0.0,20000.0,0.0,0.0,0.0
711,3BEB0E58CE8D8B778C0E6FCADAA90457,2020-09-04,1,1,1,1,1,1,1,1.0,1.0,25000.0,0.0,0.0,0.0
712,3BF698CF774EEE291F808621DDB16317,2020-09-06,1,1,1,1,1,1,1,1.0,0.0,17000.0,0.0,0.0,0.0
713,3C0F8192C7E3ECB79338AF9A5BAFE87D,2020-09-13,1,1,1,1,1,1,1,4.0,1.0,28000.0,0.0,0.0,0.0
714,3C297E5028139D4F5DE4B62565B2A768,2020-09-15,1,1,1,1,1,1,1,3.0,0.0,12000.0,0.0,0.0,0.0
715,3C2F111561A48501D7B412778387A630,2020-08-21,1,1,1,1,1,1,1,1.0,0.0,16800.0,0.0,0.0,0.0
716,3C2F111561A48501D7B412778387A630,2020-08-26,1,1,1,1,1,1,1,1.0,0.0,15900.0,0.0,0.0,0.0
717,3C2F111561A48501D7B412778387A630,2020-09-03,1,1,1,1,1,1,1,1.0,0.0,12900.0,0.0,0.0,0.0
718,3C2F111561A48501D7B412778387A630,2020-09-13,1,1,1,1,1,1,1,1.0,1.0,26900.0,0.0,0.0,0.0
719,3C3B0873E3A285A652D1F1633F729FE3,2020-09-03,1,1,1,1,1,1,1,7.0,0.0,16100.0,0.0,0.0,0.0
720,3C4BA84913F6A59B7349BDEDEC7DACD8,2020-08-18,1,1,1,1,1,1,1,2.0,1.0,28400.0,0.0,0.0,0.0
721,3C4BA84913F6A59B7349BDEDEC7DACD8,2020-08-28,1,1,1,1,1,1,1,4.0,0.0,11900.0,0.0,0.0,0.0
722,3C4BA84913F6A59B7349BDEDEC7DACD8,2020-09-13,1,1,1,1,1,1,1,1.0,0.0,11900.0,0.0,0.0,0.0
723,3C71594F59780331424C0B1712252CB9,2020-08-28,1,1,1,1,1,1,1,2.0,0.0,22000.0,0.0,0.0,0.0
724,3CACDB7CA57A0594F7DDB9257D1D15A4,2020-08-18,1,1,1,1,1,1,1,1.0,0.0,9500.0,0.0,0.0,0.0
725,3CE7A1D304E578B78033287B803CC1ED,2020-09-13,1,1,1,1,1,1,1,2.0,0.0,16000.0,0.0,0.0,0.0
726,3D32306A6A18269FC8241DF04F8B7674,2020-08-24,1,1,1,1,1,1,1,1.0,0.0,20000.0,0.0,0.0,0.0
727,3D538F8D1E0A3FF895507209FC375077,2020-08-20,1,1,1,1,1,1,1,1.0,0.0,30900.0,0.0,0.0,0.0
728,3D720049C52AC4C1B67AF50C0B342795,2020-08-20,1,1,1,1,1,1,1,2.0,0.0,18000.0,0.0,0.0,0.0
729,3D720049C52AC4C1B67AF50C0B342795,2020-09-02,1,1,1,1,1,1,1,3.0,0.0,37000.0,0.0,0.0,0.0
730,3DAB59DDE94233C81CAAB2E167335903,2020-08-21,1,1,1,1,1,1,1,5.0,0.0,21400.0,0.0,0.0,0.0
731,3DBE782CA8C55676306786EC0BED3BE0,2020-08-16,1,1,1,1,1,1,1,6.0,0.0,29700.0,1.0,5.0,1.0
732,3DE7D49454122A85DDD21E8D01E73D10,2020-09-14,1,1,1,1,1,1,1,4.0,0.0,29700.0,0.0,0.0,0.0
733,3DE8ED1B7A8EB055C9B494869F27278F,2020-08-23,1,1,1,1,1,1,1,1.0,0.0,20000.0,0.0,0.0,0.0
734,3DE8ED1B7A8EB055C9B494869F27278F,2020-09-07,1,1,1,1,1,1,1,1.0,0.0,25500.0,0.0,0.0,0.0
735,3DEA579F0CC369AE9DC7E1ABD74EC426,2020-08-21,1,1,1,1,1,1,1,1.0,1.0,22500.0,0.0,0.0,0.0
736,3DFDEDDF06DCCE17CA976BB7BA598677,2020-09-02,1,1,1,1,1,1,1,1.0,0.0,18000.0,0.0,0.0,0.0
737,3DFDEDDF06DCCE17CA976BB7BA598677,2020-09-06,1,1,1,1,1,1,1,1.0,0.0,18000.0,0.0,0.0,0.0
738,3E081E5B4E88C2CA5AFB2517B9A761B2,2020-08-16,1,1,1,1,1,1,1,1.0,0.0,27500.0,0.0,0.0,0.0
739,3E081E5B4E88C2CA5AFB2517B9A761B2,2020-08-29,1,1,1,1,1,1,1,1.0,0.0,23500.0,0.0,0.0,0.0
740,3E081E5B4E88C2CA5AFB2517B9A761B2,2020-09-02,1,1,1,1,1,1,1,1.0,1.0,22500.0,0.0,0.0,0.0
741,3E1319D2FA680D510CAF10335512B16B,2020-08-27,1,1,1,1,1,1,1,1.0,1.0,15500.0,0.0,0.0,0.0
742,3E1319D2FA680D510CAF10335512B16B,2020-09-07,1,1,1,1,1,1,1,1.0,0.0,13500.0,0.0,0.0,0.0
743,3E14B6E67A905269C5357A81A4790D61,2020-09-07,1,1,1,1,1,1,1,2.0,0.0,13100.0,0.0,0.0,0.0
744,3E153EA11672E118385C810B3957FE93,2020-09-04,1,1,1,1,1,1,1,5.0,1.0,12700.0,0.0,0.0,0.0
745,3E170B60B59416FC6CE266261B02AE07,2020-09-09,1,1,1,1,1,1,1,1.0,0.0,13000.0,1.0,5.0,1.0
746,3E2A8C82B138625ECF268D54E1D22E0F,2020-08-16,1,1,1,1,1,1,1,1.0,1.0,13900.0,0.0,0.0,0.0
747,3E7B42A04245F509C62AE05A29129AAF,2020-08-25,1,1,1,1,1,1,1,1.0,1.0,15500.0,0.0,0.0,0.0
748,3EAF196C073C43BBF016BA2276958624,2020-09-02,1,1,1,1,1,1,1,2.0,0.0,46000.0,0.0,0.0,0.0
749,3EAF196C073C43BBF016BA2276958624,2020-09-13,1,1,1,1,1,1,1,1.0,0.0,33000.0,0.0,0.0,0.0
