,shop_no,ord_dt,abuse_yn
11918,36DB64873BF5C0C06A9F874BAE8B4658,2020-09-11,0.003956257783587685
11919,36DB64873BF5C0C06A9F874BAE8B4658,2020-09-12,0.004081702966257875
11920,36DB64873BF5C0C06A9F874BAE8B4658,2020-09-13,0.004134892400420395
11921,36DB64873BF5C0C06A9F874BAE8B4658,2020-09-14,0.005505924504098743
11922,36DB64873BF5C0C06A9F874BAE8B4658,2020-09-15,0.003922069409557196
11923,36DCCCE62A2ACB8569BC7513EEA6931E,2020-09-11,0.002310200923004662
11924,36DCCCE62A2ACB8569BC7513EEA6931E,2020-09-12,0.0030218126180358486
11925,36DCCCE62A2ACB8569BC7513EEA6931E,2020-09-13,0.0034708921127411542
11926,36DCCCE62A2ACB8569BC7513EEA6931E,2020-09-14,0.0020010723808642876
11927,36DCCCE62A2ACB8569BC7513EEA6931E,2020-09-15,0.0015479084557820885
11928,36E2FAC323B6D8F081C9ED062D118082,2020-09-11,0.016786804320177248
11929,36E2FAC323B6D8F081C9ED062D118082,2020-09-12,0.018565970108238235
11930,36E2FAC323B6D8F081C9ED062D118082,2020-09-13,0.01256496548820853
11931,36E2FAC323B6D8F081C9ED062D118082,2020-09-14,0.011993466672863723
11932,36E2FAC323B6D8F081C9ED062D118082,2020-09-15,0.010906988858028559
11933,36EB4D9CF330401EA2021AA8C06F007B,2020-09-11,0.00332168231238103
11934,36EB4D9CF330401EA2021AA8C06F007B,2020-09-12,0.0045333877958426425
11935,36EB4D9CF330401EA2021AA8C06F007B,2020-09-13,0.004211133489573922
11936,36EB4D9CF330401EA2021AA8C06F007B,2020-09-15,0.004634911267346865
11937,36F1FBE9DFEC0BC2F4B25935102410C6,2020-09-11,0.002495085443360831
11938,36F1FBE9DFEC0BC2F4B25935102410C6,2020-09-12,0.0021145905434694096
11939,36F1FBE9DFEC0BC2F4B25935102410C6,2020-09-13,0.002166267046616583
11940,36F1FBE9DFEC0BC2F4B25935102410C6,2020-09-14,0.002435885371122967
11941,36F1FBE9DFEC0BC2F4B25935102410C6,2020-09-15,0.002160785692714339
11942,36FE7E10493FCD404ED6EEBFBA5AA28F,2020-09-11,0.002547404821348391
11943,36FE7E10493FCD404ED6EEBFBA5AA28F,2020-09-12,0.0032848765193575383
11944,36FE7E10493FCD404ED6EEBFBA5AA28F,2020-09-13,0.0020840564053737506
11945,36FE7E10493FCD404ED6EEBFBA5AA28F,2020-09-14,0.002921768242029056
11946,36FE7E10493FCD404ED6EEBFBA5AA28F,2020-09-15,0.002846344038950907
11947,370B3E44EAB8A49550F9E5ECA3C7734C,2020-09-12,0.0027091579315641806
11948,370B3E44EAB8A49550F9E5ECA3C7734C,2020-09-13,0.0028680809423886435
11949,371129BD907DB905975587BAF8A9383E,2020-09-11,0.0037264880318944424
11950,371129BD907DB905975587BAF8A9383E,2020-09-12,0.004562082731857346
11951,371129BD907DB905975587BAF8A9383E,2020-09-13,0.0034162912541170344
11952,371129BD907DB905975587BAF8A9383E,2020-09-14,0.0029550188888487557
11953,371129BD907DB905975587BAF8A9383E,2020-09-15,0.002099427397798034
11954,371D34BA208C2574E29087CFD853FDD1,2020-09-11,0.0029109771286368507
11955,371D34BA208C2574E29087CFD853FDD1,2020-09-12,0.002265170682305095
11956,371D34BA208C2574E29087CFD853FDD1,2020-09-13,0.0015548374864865573
11957,371D34BA208C2574E29087CFD853FDD1,2020-09-14,0.003355539581700493
11958,3727EAE40FB6E71D06D585678748252F,2020-09-11,0.0012944200060303692
11959,3727EAE40FB6E71D06D585678748252F,2020-09-12,0.0018922621888947783
11960,3727EAE40FB6E71D06D585678748252F,2020-09-13,0.0018644276417642018
11961,3727EAE40FB6E71D06D585678748252F,2020-09-14,0.0013629925167307126
11962,3727EAE40FB6E71D06D585678748252F,2020-09-15,0.002310751958582136
11963,37297A91C55C493494E3CA6A77F16D21,2020-09-11,0.0011400696237698594
11964,37297A91C55C493494E3CA6A77F16D21,2020-09-12,0.0028075129484979268
11965,37297A91C55C493494E3CA6A77F16D21,2020-09-14,0.002831886605510331
11966,37297A91C55C493494E3CA6A77F16D21,2020-09-15,0.0013449968548453017
11967,372C3FABB2FBB1B4E868114F87A3B416,2020-09-11,0.0021291809021589374
11968,372C3FABB2FBB1B4E868114F87A3B416,2020-09-12,0.00182543462418977
11969,372C3FABB2FBB1B4E868114F87A3B416,2020-09-13,0.002394127508370331
11970,372C3FABB2FBB1B4E868114F87A3B416,2020-09-14,0.0017880246254892234
11971,372C3FABB2FBB1B4E868114F87A3B416,2020-09-15,0.0020833966127744062
11972,3730A48A22522B9E13C8438085E5AF48,2020-09-11,0.0043798325482531375
11973,3730A48A22522B9E13C8438085E5AF48,2020-09-12,0.003159465172205262
11974,3730A48A22522B9E13C8438085E5AF48,2020-09-13,0.0031479006755464264
11975,3730A48A22522B9E13C8438085E5AF48,2020-09-14,0.004197780544111003
11976,3730A48A22522B9E13C8438085E5AF48,2020-09-15,0.00390772073313849
11977,3732168BF664C92B4B4101E07537D54B,2020-09-11,0.004086427854652446
11978,3732168BF664C92B4B4101E07537D54B,2020-09-12,0.004108824550689527
11979,3732168BF664C92B4B4101E07537D54B,2020-09-13,0.004184543606138078
11980,3732168BF664C92B4B4101E07537D54B,2020-09-14,0.0035863751522080597
11981,3732168BF664C92B4B4101E07537D54B,2020-09-15,0.004191351795707137
11982,373259477AAA38623CD9D09543CB8558,2020-09-11,0.00468243325225861
11983,373259477AAA38623CD9D09543CB8558,2020-09-12,0.004892834586768171
11984,373259477AAA38623CD9D09543CB8558,2020-09-13,0.004271215702100287
11985,373259477AAA38623CD9D09543CB8558,2020-09-14,0.004144537939848903
11986,373259477AAA38623CD9D09543CB8558,2020-09-15,0.0033875286470665005
11987,37337B140AA3A06121AC5E636A2A3D17,2020-09-11,0.002755754273378674
11988,37337B140AA3A06121AC5E636A2A3D17,2020-09-14,0.0024461592844556125
11989,37337B140AA3A06121AC5E636A2A3D17,2020-09-15,0.002428327966514361
11990,3739FBF37444A511EC7B1E6CF358DA12,2020-09-12,0.002378539001902308
11991,3739FBF37444A511EC7B1E6CF358DA12,2020-09-13,0.002225718468416102
11992,3739FBF37444A511EC7B1E6CF358DA12,2020-09-15,0.002521479564157308
11993,373D084AE38A514BE10844F3801882FE,2020-09-11,0.0023427096052529377
11994,373D084AE38A514BE10844F3801882FE,2020-09-12,0.0033498987174995056
11995,373D084AE38A514BE10844F3801882FE,2020-09-14,0.0027774766758801605
11996,373D084AE38A514BE10844F3801882FE,2020-09-15,0.0016495841871169298
11997,37464681DB65252BE1E0B705B7B2E4BD,2020-09-14,0.002819193452646757
11998,374A8B58BBC33607BEB9606E5AB3E064,2020-09-12,0.0032501056910543683
11999,374A8B58BBC33607BEB9606E5AB3E064,2020-09-14,0.0022167423888777705
12000,374A8B58BBC33607BEB9606E5AB3E064,2020-09-15,0.0022636988372757893
12001,374EC8CCA7EB83874E754A371ABED1CB,2020-09-11,0.0038311219542241457
12002,374EC8CCA7EB83874E754A371ABED1CB,2020-09-12,0.0035213263690163023
12003,374EC8CCA7EB83874E754A371ABED1CB,2020-09-13,0.0036649774771475192
12004,374EC8CCA7EB83874E754A371ABED1CB,2020-09-14,0.0038828612947617324
12005,374EC8CCA7EB83874E754A371ABED1CB,2020-09-15,0.0031328124513790054
12006,375416DA14CB3A6F84EB30CE8A604721,2020-09-11,0.0019912383292645377
12007,375416DA14CB3A6F84EB30CE8A604721,2020-09-12,0.002141443860580449
12008,375416DA14CB3A6F84EB30CE8A604721,2020-09-13,0.002624068854475857
12009,375416DA14CB3A6F84EB30CE8A604721,2020-09-14,0.0034029286413632823
12010,37585A29327223B0FF443920110CA955,2020-09-11,0.004323078300595992
12011,37585A29327223B0FF443920110CA955,2020-09-12,0.004888112115196307
12012,37585A29327223B0FF443920110CA955,2020-09-13,0.00416016269865755
12013,37585A29327223B0FF443920110CA955,2020-09-14,0.014577400868369
12014,375D5B13FE8E969B455F4EF6688913A6,2020-09-12,0.0031948208716038214
12015,375D5B13FE8E969B455F4EF6688913A6,2020-09-13,0.0013938142567286502
12016,375D5B13FE8E969B455F4EF6688913A6,2020-09-14,0.0019590776694862456
12017,375D5B13FE8E969B455F4EF6688913A6,2020-09-15,0.003537306400763057
12018,375E83B9E4BDFAA4425B7B218975BD3C,2020-09-11,0.004291956874582236
12019,375E83B9E4BDFAA4425B7B218975BD3C,2020-09-12,0.0018879674949422705
12020,375E83B9E4BDFAA4425B7B218975BD3C,2020-09-13,0.0020337091547160987
12021,375E83B9E4BDFAA4425B7B218975BD3C,2020-09-14,0.0030814308006022343
12022,375E83B9E4BDFAA4425B7B218975BD3C,2020-09-15,0.00258319554883443
12023,37600FE6379E5FD2C313E5C5F30CBAC6,2020-09-11,0.0018692733712941838
12024,37600FE6379E5FD2C313E5C5F30CBAC6,2020-09-13,0.001966879173188382
12025,37600FE6379E5FD2C313E5C5F30CBAC6,2020-09-15,0.0019130299464265182
12026,37619670B6EAC3B2F16B0A5E31AA9045,2020-09-11,0.004615397840800693
12027,37619670B6EAC3B2F16B0A5E31AA9045,2020-09-12,0.004469428999692293
12028,37619670B6EAC3B2F16B0A5E31AA9045,2020-09-13,0.0026842066539245106
12029,37619670B6EAC3B2F16B0A5E31AA9045,2020-09-15,0.002102160824281031
12030,37627AE0B12778049F3D7B6D2DFA8C8F,2020-09-14,0.00248098811650378
12031,37627AE0B12778049F3D7B6D2DFA8C8F,2020-09-15,0.0022635417437997553
12032,3768E0D2187A68D83CE75E689C0B4FF4,2020-09-11,0.002873004010245289
12033,3768E0D2187A68D83CE75E689C0B4FF4,2020-09-14,0.0018447571217419943
12034,376ABD469FF77762CAD613E1BA0D3B89,2020-09-11,0.004551726646552621
12035,376ABD469FF77762CAD613E1BA0D3B89,2020-09-12,0.0036184802250640627
12036,376ABD469FF77762CAD613E1BA0D3B89,2020-09-13,0.0033040467570791448
12037,376ABD469FF77762CAD613E1BA0D3B89,2020-09-14,0.00372076016207596
12038,376ABD469FF77762CAD613E1BA0D3B89,2020-09-15,0.0021010321680762917
12039,3771EF331457A63C423859F6A6011DF6,2020-09-11,0.003648668757512447
12040,3771EF331457A63C423859F6A6011DF6,2020-09-12,0.0015374411966327852
12041,3771EF331457A63C423859F6A6011DF6,2020-09-13,0.0033355597083716327
12042,3771EF331457A63C423859F6A6011DF6,2020-09-14,0.0021745108288743235
12043,3771EF331457A63C423859F6A6011DF6,2020-09-15,0.0034726443092046146
12044,3773604DE04BE8A29117EEE3E7D9D6D5,2020-09-11,0.0019025699377453397
12045,3773604DE04BE8A29117EEE3E7D9D6D5,2020-09-12,0.003042749553157164
12046,3773604DE04BE8A29117EEE3E7D9D6D5,2020-09-14,0.003252947874559236
12047,3773604DE04BE8A29117EEE3E7D9D6D5,2020-09-15,0.004492763422940162
12048,3779CFBDB061B0EF38F46B4DAAED2FC9,2020-09-11,0.0034979653607186416
12049,3779CFBDB061B0EF38F46B4DAAED2FC9,2020-09-12,0.0031430597796618604
12050,3779CFBDB061B0EF38F46B4DAAED2FC9,2020-09-13,0.002967153755666731
12051,3779CFBDB061B0EF38F46B4DAAED2FC9,2020-09-14,0.0022770034462845433
12052,3779CFBDB061B0EF38F46B4DAAED2FC9,2020-09-15,0.002462579177935263
12053,377FBD57E3E507507699FD34B025567D,2020-09-11,0.0022485622766542034
12054,377FBD57E3E507507699FD34B025567D,2020-09-12,0.004238093146884123
12055,377FBD57E3E507507699FD34B025567D,2020-09-13,0.0020506293304963516
12056,377FBD57E3E507507699FD34B025567D,2020-09-14,0.0031074454802335217
12057,377FBD57E3E507507699FD34B025567D,2020-09-15,0.0037368997041214566
12058,3780C5A320CDA33088DE62FC4F4E056C,2020-09-13,0.0023156411909208666
12059,379003FA128938679A257A6447DBCDF1,2020-09-11,0.004121457282985396
12060,379003FA128938679A257A6447DBCDF1,2020-09-12,0.0037020080346828756
12061,379003FA128938679A257A6447DBCDF1,2020-09-13,0.004079665584714846
12062,379003FA128938679A257A6447DBCDF1,2020-09-14,0.004180495428101809
12063,379003FA128938679A257A6447DBCDF1,2020-09-15,0.0038947665634224277
12064,3791938E2B4BDEBDBB7444E22DCD621C,2020-09-12,0.0019217860950984018
12065,3791938E2B4BDEBDBB7444E22DCD621C,2020-09-15,0.0023499818247819733
12066,379352B688AEC252B766D0F4A783A1DF,2020-09-11,0.002954354262603995
12067,379352B688AEC252B766D0F4A783A1DF,2020-09-12,0.0034632211174652626
12068,379352B688AEC252B766D0F4A783A1DF,2020-09-13,0.0036588363306459307
12069,379352B688AEC252B766D0F4A783A1DF,2020-09-14,0.0031848393938188704
12070,379352B688AEC252B766D0F4A783A1DF,2020-09-15,0.003951977590571425
12071,379924F28062E0128A854CEB83CED509,2020-09-11,0.0021385992602528736
12072,379924F28062E0128A854CEB83CED509,2020-09-12,0.0024771888712064576
12073,379924F28062E0128A854CEB83CED509,2020-09-13,0.001907529257942608
12074,379924F28062E0128A854CEB83CED509,2020-09-14,0.0025534033753101945
12075,379FBA2CC20CAB066108F6ADFDEE8088,2020-09-11,0.0026649252423583264
12076,379FBA2CC20CAB066108F6ADFDEE8088,2020-09-12,0.0022705650305898436
12077,379FBA2CC20CAB066108F6ADFDEE8088,2020-09-13,0.0025405192934526703
12078,379FBA2CC20CAB066108F6ADFDEE8088,2020-09-14,0.0031507718609237925
12079,379FBA2CC20CAB066108F6ADFDEE8088,2020-09-15,0.0022320626280251813
12080,37A093690B6AEA9F863E0996AF2FE88D,2020-09-11,0.002957256866676568
12081,37A093690B6AEA9F863E0996AF2FE88D,2020-09-12,0.0023605699250666876
12082,37A093690B6AEA9F863E0996AF2FE88D,2020-09-13,0.0023872951505741914
12083,37A093690B6AEA9F863E0996AF2FE88D,2020-09-14,0.0038622941335147752
12084,37A310122FF50A875802C9D9D55D9F7E,2020-09-11,0.00365184204572834
12085,37A310122FF50A875802C9D9D55D9F7E,2020-09-12,0.0037162721223067932
12086,37A310122FF50A875802C9D9D55D9F7E,2020-09-13,0.004117459858225999
12087,37A310122FF50A875802C9D9D55D9F7E,2020-09-15,0.004390345727033897
12088,37AD999354CF9A8A773D5A4CDA083EE7,2020-09-11,0.0028555883858098507
12089,37AD999354CF9A8A773D5A4CDA083EE7,2020-09-12,0.0018308990603330573
12090,37AD999354CF9A8A773D5A4CDA083EE7,2020-09-13,0.002410854338333926
12091,37AD999354CF9A8A773D5A4CDA083EE7,2020-09-15,0.001923622880356649
12092,37B43DA39A53298421AFEC2C6E49223B,2020-09-11,0.0042685765317029105
12093,37B43DA39A53298421AFEC2C6E49223B,2020-09-12,0.0039636919302381704
12094,37B43DA39A53298421AFEC2C6E49223B,2020-09-13,0.0038241735889380114
12095,37B43DA39A53298421AFEC2C6E49223B,2020-09-14,0.0031850907433805253
12096,37B43DA39A53298421AFEC2C6E49223B,2020-09-15,0.004147643557028967
12097,37B76EA0CB3902890265A0FF08D7B507,2020-09-11,0.004295408097409575
12098,37B76EA0CB3902890265A0FF08D7B507,2020-09-12,0.003360846924367745
12099,37B76EA0CB3902890265A0FF08D7B507,2020-09-13,0.003451847549800376
12100,37B76EA0CB3902890265A0FF08D7B507,2020-09-14,0.0027099554830578936
12101,37B76EA0CB3902890265A0FF08D7B507,2020-09-15,0.0020042384186120562
12102,37CAFDB6E1AE9F1FB921EEB457789514,2020-09-11,0.003726671710420267
12103,37CAFDB6E1AE9F1FB921EEB457789514,2020-09-12,0.0018802215781624232
12104,37CAFDB6E1AE9F1FB921EEB457789514,2020-09-13,0.0016558461747539297
12105,37CAFDB6E1AE9F1FB921EEB457789514,2020-09-15,0.0017688374700086597
12106,37D80079B17A6973653430CFA8B0C761,2020-09-11,0.0019253654095292769
12107,37D80079B17A6973653430CFA8B0C761,2020-09-12,0.0032505044668012244
12108,37D80079B17A6973653430CFA8B0C761,2020-09-15,0.002903774996966354
12109,37D9E15C5ED71B266F0943C8CA6A7988,2020-09-11,0.002833269028099433
12110,37D9E15C5ED71B266F0943C8CA6A7988,2020-09-12,0.0027479503528538294
12111,37D9E15C5ED71B266F0943C8CA6A7988,2020-09-13,0.0019052260259016741
12112,37D9E15C5ED71B266F0943C8CA6A7988,2020-09-14,0.004471906242968219
12113,37D9E15C5ED71B266F0943C8CA6A7988,2020-09-15,0.0021449216684575785
12114,37DCCB883893CB6FDF6B56E9F7E4ABF0,2020-09-12,0.00419574799621339
12115,37DCCB883893CB6FDF6B56E9F7E4ABF0,2020-09-13,0.0028434994386233314
12116,37DCCB883893CB6FDF6B56E9F7E4ABF0,2020-09-14,0.0028847110994439096
12117,37E05AA4F09093F85D1CBD2D97C79991,2020-09-11,0.0034992704449810807
12118,37E05AA4F09093F85D1CBD2D97C79991,2020-09-15,0.0024499536961075197
12119,37E36D249909A0CB4BD8BB603AC6419C,2020-09-11,0.0024180057167275506
12120,37E36D249909A0CB4BD8BB603AC6419C,2020-09-12,0.0034668632692865502
12121,37E36D249909A0CB4BD8BB603AC6419C,2020-09-13,0.003165301799045615
12122,37E36D249909A0CB4BD8BB603AC6419C,2020-09-15,0.003069970227319852
12123,37F3F37CEFB09389D5A05AB3F69532F5,2020-09-11,0.002323481363786334
12124,37F3F37CEFB09389D5A05AB3F69532F5,2020-09-12,0.0027132568628773224
12125,37F3F37CEFB09389D5A05AB3F69532F5,2020-09-13,0.002883836209623534
12126,37F3F37CEFB09389D5A05AB3F69532F5,2020-09-14,0.0017813251929420357
12127,37F3F37CEFB09389D5A05AB3F69532F5,2020-09-15,0.003345635442242205
12128,37F735B6BCAC719EB4485E8CEDC53B8D,2020-09-11,0.003533538574160941
12129,37F735B6BCAC719EB4485E8CEDC53B8D,2020-09-12,0.0022215276978400475
12130,37F735B6BCAC719EB4485E8CEDC53B8D,2020-09-14,0.0023493703686367933
12131,37F735B6BCAC719EB4485E8CEDC53B8D,2020-09-15,0.0022770010294618356
12132,37F7F92A9972B91900135E689F34BF0F,2020-09-11,0.002845203298632627
12133,37F7F92A9972B91900135E689F34BF0F,2020-09-12,0.0030606678767159117
12134,37F7F92A9972B91900135E689F34BF0F,2020-09-13,0.0018493950045190694
12135,37F7F92A9972B91900135E689F34BF0F,2020-09-14,0.002355245664640478
12136,37F7F92A9972B91900135E689F34BF0F,2020-09-15,0.0028158316522596217
12137,37FC8B014DD7122DCE70B3650D11376A,2020-09-11,0.002267863022802053
12138,37FC8B014DD7122DCE70B3650D11376A,2020-09-12,0.002753320532911496
12139,37FC8B014DD7122DCE70B3650D11376A,2020-09-15,0.0019084959870258964
12140,380314D665186ADC8FC21514FD1B3DC5,2020-09-11,0.0026124971073488968
12141,380314D665186ADC8FC21514FD1B3DC5,2020-09-12,0.002330956596422861
12142,380314D665186ADC8FC21514FD1B3DC5,2020-09-13,0.0026782250177216646
12143,380314D665186ADC8FC21514FD1B3DC5,2020-09-14,0.003722427769744631
12144,380314D665186ADC8FC21514FD1B3DC5,2020-09-15,0.00358095663569623
12145,3812820C48E0D080CF8D0F8FB98F990C,2020-09-11,0.004466272629235356
12146,3812820C48E0D080CF8D0F8FB98F990C,2020-09-12,0.004812025702696107
12147,3812820C48E0D080CF8D0F8FB98F990C,2020-09-13,0.004699012656037001
12148,3812820C48E0D080CF8D0F8FB98F990C,2020-09-14,0.003873788542315072
12149,3812820C48E0D080CF8D0F8FB98F990C,2020-09-15,0.003080599413590607
12150,381323440341B247D0EF5CFEEE7C64BB,2020-09-11,0.0030156448864844696
12151,381323440341B247D0EF5CFEEE7C64BB,2020-09-12,0.00368822972842331
12152,381323440341B247D0EF5CFEEE7C64BB,2020-09-13,0.004567885523179784
12153,381323440341B247D0EF5CFEEE7C64BB,2020-09-15,0.002638777637478088
12154,38136454DC9B0FC9A0BF9788333722C8,2020-09-11,0.0009006422485345676
12155,38136454DC9B0FC9A0BF9788333722C8,2020-09-12,0.0025032543041146166
12156,38136454DC9B0FC9A0BF9788333722C8,2020-09-13,0.00285075474039341
12157,38136454DC9B0FC9A0BF9788333722C8,2020-09-14,0.0027225906321764705
12158,38136454DC9B0FC9A0BF9788333722C8,2020-09-15,0.0024052448928281456
12159,381A8E863C6849A4C3E072D5BAE5BBEE,2020-09-11,0.0025139294100168276
12160,381A8E863C6849A4C3E072D5BAE5BBEE,2020-09-12,0.001637884348386434
12161,381A8E863C6849A4C3E072D5BAE5BBEE,2020-09-13,0.0026863745438937847
12162,381A8E863C6849A4C3E072D5BAE5BBEE,2020-09-14,0.003066040473596286
12163,381A8E863C6849A4C3E072D5BAE5BBEE,2020-09-15,0.004246590695526227
12164,38278DEC74D493AD61B420E04E8DE06B,2020-09-11,0.002319677284843595
12165,38278DEC74D493AD61B420E04E8DE06B,2020-09-12,0.0034916598702728944
12166,38278DEC74D493AD61B420E04E8DE06B,2020-09-13,0.0026851008783265523
12167,38278DEC74D493AD61B420E04E8DE06B,2020-09-14,0.003028321121589087
12168,3836C2ABCDC1A310B9DCBF9E5664D4E2,2020-09-11,0.002373944621933981
12169,3836C2ABCDC1A310B9DCBF9E5664D4E2,2020-09-13,0.0028276716667071946
12170,3836C2ABCDC1A310B9DCBF9E5664D4E2,2020-09-14,0.00249277737767448
12171,3836C2ABCDC1A310B9DCBF9E5664D4E2,2020-09-15,0.0034191310207991933
12172,383A3AECE99019DAD014E9511940B62B,2020-09-11,0.0021066657818091545
12173,383A3AECE99019DAD014E9511940B62B,2020-09-12,0.0025335612608757027
12174,383A3AECE99019DAD014E9511940B62B,2020-09-13,0.0019220036091421417
12175,383A3AECE99019DAD014E9511940B62B,2020-09-14,0.002335077279140377
12176,383ACDE5B3A6C3BED277C1221D1DD0AA,2020-09-11,0.0026219251327336654
12177,383ACDE5B3A6C3BED277C1221D1DD0AA,2020-09-12,0.0025221200221749868
12178,383ACDE5B3A6C3BED277C1221D1DD0AA,2020-09-13,0.0028761023769572278
12179,383ACDE5B3A6C3BED277C1221D1DD0AA,2020-09-14,0.004097315640952981
12180,383ACDE5B3A6C3BED277C1221D1DD0AA,2020-09-15,0.004061672339652143
12181,383D548363E2C2A84EA5A9C44C947C82,2020-09-11,0.002375218287501213
12182,383D548363E2C2A84EA5A9C44C947C82,2020-09-12,0.002899951583441949
12183,383D548363E2C2A84EA5A9C44C947C82,2020-09-13,0.002559476850775953
12184,383D548363E2C2A84EA5A9C44C947C82,2020-09-14,0.002406615231303707
12185,383D548363E2C2A84EA5A9C44C947C82,2020-09-15,0.0026124971073488968
12186,3849AE67101AD58C54524A18875AE79D,2020-09-11,0.002195766784593124
12187,3849AE67101AD58C54524A18875AE79D,2020-09-12,0.003897118131917526
12188,3849AE67101AD58C54524A18875AE79D,2020-09-14,0.0033774166608553056
12189,3849AE67101AD58C54524A18875AE79D,2020-09-15,0.0036274224690844787
12190,3851B229D994FAC4CA799D4323721555,2020-09-13,0.0023598231268498475
12191,3851B229D994FAC4CA799D4323721555,2020-09-14,0.0036495895669642784
12192,3858832768E30A065248B71614DD0D98,2020-09-11,0.0020611497597452354
12193,3858832768E30A065248B71614DD0D98,2020-09-12,0.0026231746300738154
12194,3858832768E30A065248B71614DD0D98,2020-09-13,0.002143580331854516
12195,3858832768E30A065248B71614DD0D98,2020-09-15,0.002266855207732725
12196,385C7D7E76B8AD41D81F138D9402AFBA,2020-09-11,0.002435754862696723
12197,385C7D7E76B8AD41D81F138D9402AFBA,2020-09-12,0.004049409381230632
12198,385C7D7E76B8AD41D81F138D9402AFBA,2020-09-14,0.004750735078815631
12199,385D410B9C247E24F63CA99440FFC849,2020-09-11,0.00393904033861432
12200,385D410B9C247E24F63CA99440FFC849,2020-09-12,0.00448579813989507
12201,385D410B9C247E24F63CA99440FFC849,2020-09-13,0.004016951452259228
12202,385D410B9C247E24F63CA99440FFC849,2020-09-14,0.00306091439263215
12203,385D410B9C247E24F63CA99440FFC849,2020-09-15,0.00272556574093029
12204,385E3C5013BFFA445F8B37C0D25B6141,2020-09-11,0.003891090576083224
12205,385E3C5013BFFA445F8B37C0D25B6141,2020-09-12,0.0035138438859116518
12206,385E3C5013BFFA445F8B37C0D25B6141,2020-09-13,0.0022676020059495647
12207,385E3C5013BFFA445F8B37C0D25B6141,2020-09-14,0.0024752384952809233
12208,385E3C5013BFFA445F8B37C0D25B6141,2020-09-15,0.003421601013606995
12209,385F841C7734DAA6284AA3E06808319C,2020-09-11,0.0031135769594442773
12210,385F841C7734DAA6284AA3E06808319C,2020-09-12,0.0032523364184140558
12211,385F841C7734DAA6284AA3E06808319C,2020-09-13,0.00405303703211567
12212,385F841C7734DAA6284AA3E06808319C,2020-09-14,0.004068876888145349
12213,385F841C7734DAA6284AA3E06808319C,2020-09-15,0.0034305166725776205
12214,3866C06FD10658238B5A3D5773FA9B55,2020-09-11,0.0033506406820709295
12215,3866C06FD10658238B5A3D5773FA9B55,2020-09-12,0.0016819043571939642
12216,3866C06FD10658238B5A3D5773FA9B55,2020-09-13,0.0028776853958311127
12217,3866C06FD10658238B5A3D5773FA9B55,2020-09-15,0.003402121422578737
12218,3870C7C4B50650D1C023C44D477210E2,2020-09-11,0.0029103294201510486
12219,3870C7C4B50650D1C023C44D477210E2,2020-09-12,0.0037967208997953333
12220,3870C7C4B50650D1C023C44D477210E2,2020-09-13,0.003782923258954102
12221,3870C7C4B50650D1C023C44D477210E2,2020-09-14,0.004006583282840962
12222,3870C7C4B50650D1C023C44D477210E2,2020-09-15,0.0028539159444957627
12223,38715F6D3E3E3B5B13468244363FC420,2020-09-11,0.0017846990774427118
12224,38715F6D3E3E3B5B13468244363FC420,2020-09-12,0.004534100758541568
12225,38715F6D3E3E3B5B13468244363FC420,2020-09-13,0.0026040478951609575
12226,38715F6D3E3E3B5B13468244363FC420,2020-09-14,0.0034174295776126062
12227,38715F6D3E3E3B5B13468244363FC420,2020-09-15,0.0037886559624180013
12228,387C67AC7C8D0FDD8E873D8AFE2D9FF6,2020-09-11,0.0031371313135585954
12229,387C67AC7C8D0FDD8E873D8AFE2D9FF6,2020-09-14,0.0033773683244011413
12230,387C67AC7C8D0FDD8E873D8AFE2D9FF6,2020-09-15,0.0027134357077577306
12231,387F235BD41063C27A0104C1B1215093,2020-09-11,0.002235956129408125
12232,3889687704B8128EC2DF90E46217D693,2020-09-11,0.0022860061108726654
12233,3889687704B8128EC2DF90E46217D693,2020-09-12,0.0028365075705284494
12234,3889687704B8128EC2DF90E46217D693,2020-09-14,0.004599509648316851
12235,3889687704B8128EC2DF90E46217D693,2020-09-15,0.004620330575948171
12236,388E4814CCF22560108477C0AF7EF72A,2020-09-11,0.0026960950048262483
12237,388E4814CCF22560108477C0AF7EF72A,2020-09-12,0.002319851296078587
12238,388E4814CCF22560108477C0AF7EF72A,2020-09-14,0.002265170682305095
12239,388F19CDBC5298DF5B73D457080F20F3,2020-09-11,0.003742542985145152
12240,388F19CDBC5298DF5B73D457080F20F3,2020-09-12,0.0034686154657500106
12241,388F19CDBC5298DF5B73D457080F20F3,2020-09-13,0.00210540903400088
12242,388F19CDBC5298DF5B73D457080F20F3,2020-09-14,0.0028797058596151844
12243,388F19CDBC5298DF5B73D457080F20F3,2020-09-15,0.0023401671077638896
12244,388F62A128132635B41A93763EB3535F,2020-09-11,0.0020250255107254617
12245,388F62A128132635B41A93763EB3535F,2020-09-12,0.0016497654488200465
12246,388F62A128132635B41A93763EB3535F,2020-09-13,0.002732835543636618
12247,388F62A128132635B41A93763EB3535F,2020-09-15,0.002150973392518963
12248,3891B9D167A5F03E0459E2DBCC52AB44,2020-09-11,0.0024091190596294237
12249,3891B9D167A5F03E0459E2DBCC52AB44,2020-09-12,0.0020886918713281175
12250,3891B9D167A5F03E0459E2DBCC52AB44,2020-09-13,0.00421993797469997
12251,389263E4AFFC64D4FF24B7CC2461CC63,2020-09-11,0.003909963544611719
